center cam,left cam,right cam,angle,forward,reverse,speed
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_312.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_312.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_312.jpg,-0.04139434,0.9903171,0,30.18769
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_389.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_389.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_389.jpg,-0.04139434,0.9806342,0,30.1852
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_467.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_467.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_467.jpg,-0.08980879,0.9806342,0,30.18441
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_545.jpg,-0.08980879,0.9806342,0,30.18478
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_623.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_623.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_623.jpg,-0.0801259,0.9806342,0,30.18509
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_702.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_702.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_702.jpg,-0.0801259,0.9903171,0,30.18772
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_782.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_782.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_782.jpg,-0.002662801,1,0,30.19002
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_858.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_858.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_858.jpg,0,0.9903171,0,30.18807
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_44_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_44_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_44_935.jpg,0,0.9903171,0,30.18783
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_010.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_010.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_010.jpg,0,0.9903171,0,30.18784
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_090.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_090.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_090.jpg,0,0.9903171,0,30.18784
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_166.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_166.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_166.jpg,0,0.9903171,0,30.18785
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_235.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_235.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_235.jpg,-0.070443,0.9806342,0,30.18401
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_312.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_312.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_312.jpg,-0.070443,0.9709513,0,30.18246
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_389.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_389.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_389.jpg,-0.070443,0.9709513,0,30.18245
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_468.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_468.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_468.jpg,-0.070443,0.9709513,0,30.1826
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_545.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_545.jpg,-0.0801259,0.9709513,0,30.18255
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_623.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_623.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_623.jpg,-0.0801259,0.9709513,0,30.18266
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_699.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_699.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_699.jpg,-0.0801259,0.9709513,0,30.18271
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_766.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_766.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_766.jpg,-0.0801259,0.9709513,0,30.18275
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_844.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_844.jpg,-0.0801259,0.9709513,0,30.1827
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_913.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_913.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_913.jpg,-0.0801259,0.9709513,0,30.18276
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_45_989.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_45_989.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_45_989.jpg,-0.0801259,0.9709513,0,30.18278
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_063.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_063.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_063.jpg,-0.09949167,0.9709513,0,30.1822
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_138.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_138.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_138.jpg,-0.09949167,0.9612685,0,30.17941
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_213.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_213.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_213.jpg,-0.09949167,0.9612685,0,30.18012
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_284.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_284.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_284.jpg,-0.1479061,0.9612685,0,30.17816
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_358.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_358.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_358.jpg,-0.157589,0.9612685,0,30.17841
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_429.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_429.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_429.jpg,-0.157589,0.9612685,0,30.17911
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_499.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_499.jpg,-0.1479061,0.9419027,0,30.17513
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_573.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_573.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_573.jpg,-0.157589,0.9419027,0,30.17465
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_646.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_646.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_646.jpg,-0.1479061,0.9322198,0,30.17192
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_718.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_718.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_718.jpg,-0.1479061,0.9322198,0,30.1721
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_786.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_786.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_786.jpg,-0.1479061,0.9419027,0,30.17269
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_859.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_859.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_859.jpg,-0.070443,0.8934883,0,30.16933
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_46_934.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_46_934.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_46_934.jpg,-0.01234569,0.8450738,0,30.15043
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_006.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_006.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_006.jpg,-0.01234569,0.8450738,0,30.15122
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_079.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_079.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_079.jpg,-0.01234569,0.8547567,0,30.15114
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_153.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_153.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_153.jpg,-0.0801259,0.8644396,0,30.15522
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_227.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_227.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_227.jpg,-0.157589,0.8063423,0,30.13798
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_304.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_304.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_304.jpg,-0.3028322,0.6417332,0,30.08028
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_370.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_370.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_370.jpg,-0.2931494,0.6707819,0,30.09396
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_447.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_447.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_447.jpg,-0.2544178,0.6998306,0,30.10835
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_524.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_524.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_524.jpg,-0.2156863,0.7869765,0,30.127
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_605.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_605.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_605.jpg,-0.0801259,0.8063423,0,30.14327
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_681.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_681.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_681.jpg,0,0.8063423,0,30.14003
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_760.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_760.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_760.jpg,0,0.835391,0,30.14269
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_837.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_837.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_837.jpg,-0.002662801,0.8934883,0,30.16257
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_905.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_905.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_905.jpg,-0.070443,0.8934883,0,30.16333
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_47_977.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_47_977.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_47_977.jpg,-0.1769547,0.8934883,0,30.15645
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_055.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_055.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_055.jpg,-0.2544178,0.8741225,0,30.14834
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_132.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_132.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_132.jpg,-0.2544178,0.8547567,0,30.14706
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_208.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_208.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_208.jpg,-0.2544178,0.835391,0,30.14708
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_288.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_288.jpg,-0.2544178,0.8063423,0,30.13829
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_356.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_356.jpg,-0.2544178,0.8063423,0,30.13885
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_434.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_434.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_434.jpg,-0.2544178,0.8063423,0,30.14006
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_514.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_514.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_514.jpg,-0.2544178,0.8063423,0,30.13986
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_582.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_582.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_582.jpg,-0.2544178,0.8063423,0,30.13992
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_660.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_660.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_660.jpg,-0.2544178,0.8063423,0,30.1396
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_736.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_736.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_736.jpg,-0.2641007,0.7966594,0,30.13778
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_803.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_803.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_803.jpg,-0.2641007,0.7966594,0,30.1378
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_881.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_881.jpg,-0.2641007,0.7966594,0,30.1367
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_48_948.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_48_948.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_48_948.jpg,-0.2641007,0.7966594,0,30.13712
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_028.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_028.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_028.jpg,-0.2641007,0.7966594,0,30.13739
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_104.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_104.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_104.jpg,-0.2641007,0.7966594,0,30.13702
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_181.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_181.jpg,-0.2641007,0.7966594,0,30.1371
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_255.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_255.jpg,-0.2544178,0.7966594,0,30.13764
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_329.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_329.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_329.jpg,-0.2544178,0.7966594,0,30.1371
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_403.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_403.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_403.jpg,-0.2447349,0.8063423,0,30.14105
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_480.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_480.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_480.jpg,-0.2447349,0.8063423,0,30.13942
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_556.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_556.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_556.jpg,-0.2253692,0.8063423,0,30.14083
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_634.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_634.jpg,-0.2060034,0.8063423,0,30.141
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_710.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_710.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_710.jpg,-0.1479061,0.8063423,0,30.14281
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_786.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_786.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_786.jpg,-0.1479061,0.8160252,0,30.14579
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_861.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_861.jpg,-0.1285403,0.8160252,0,30.14421
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_49_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_49_935.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_49_935.jpg,-0.0801259,0.8160252,0,30.14514
C:\Users\Roble\Desktop\Programming Project\IMG\center_2018_03_04_23_27_50_008.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\left_2018_03_04_23_27_50_008.jpg,C:\Users\Roble\Desktop\Programming Project\IMG\right_2018_03_04_23_27_50_008.jpg,-0.06076011,0.8160252,0,30.14446
